ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Age_Group,Income_Range,Total_Campain_Acceptance
10262,1980,Graduation,Married,15072,2,0,10/05/2013,96,8,2,15,0,10,18,4,3,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,43,"(35, 45]",Low,0
7186,1966,PhD,Together,30843,1,1,26/05/2014,43,24,0,2,0,0,9,2,1,1,2,5,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",Medium,1
4877,1973,Master,Married,38576,0,1,04/03/2014,2,34,0,7,0,0,0,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
3007,1966,Graduation,Together,37758,1,1,04/10/2012,49,27,2,10,0,0,1,2,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",Medium,0
4297,1969,Graduation,Together,23228,1,0,26/01/2014,71,13,2,18,6,1,0,2,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",Low,0
807,1969,Master,Together,44602,1,1,15/02/2014,35,167,2,89,0,0,34,6,6,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",High,0
9553,1987,Graduation,Married,7500,0,0,09/01/2013,94,0,2,3,4,1,5,1,0,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,36,"(35, 45]",Low,0
4259,1986,Master,Single,19485,2,0,24/09/2013,80,6,0,4,0,0,0,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Low,0
2447,1979,Graduation,Together,30545,1,0,17/10/2012,71,4,12,15,19,7,12,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Medium,0
3623,1976,Graduation,Together,21675,1,0,11/06/2014,55,4,0,16,17,4,4,3,4,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
738,1981,2n Cycle,Single,42395,1,1,04/04/2014,35,48,13,57,24,15,25,4,3,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,42,"(35, 45]",High,0
10602,1983,Graduation,Married,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",High,0
3270,1978,2n Cycle,Together,17117,1,0,17/01/2013,96,12,23,38,30,18,7,4,3,1,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Low,0
8443,1972,Graduation,Single,24762,1,0,10/02/2014,16,6,10,12,3,15,40,3,3,1,2,8,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,51,"(45, 55]",Low,1
9653,1975,Graduation,Married,35797,0,1,16/10/2012,16,27,1,14,4,1,21,2,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Medium,0
8916,1975,Graduation,Divorced,36627,2,0,23/07/2013,78,9,1,5,0,0,1,1,0,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Medium,0
8017,1981,2n Cycle,Married,51111,1,1,19/06/2014,83,22,0,19,6,5,3,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,42,"(35, 45]",High,0
7023,1953,PhD,Single,46231,2,1,26/11/2012,87,189,2,55,0,5,12,4,6,1,4,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,70,"(65, 75]",High,0
8086,1959,Graduation,Married,42243,1,1,11/12/2013,34,48,0,2,0,0,5,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",High,0
1928,1973,Graduation,Married,31814,1,0,09/02/2013,73,35,3,20,4,1,20,2,2,0,3,9,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,1
7108,1965,Master,Widow,51390,1,1,08/09/2012,54,205,20,47,23,2,56,6,5,2,5,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,0
9960,1991,Basic,Single,26868,1,0,30/04/2014,52,0,0,1,8,3,2,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,32,"(25, 35]",Low,0
905,1986,Graduation,Divorced,21846,1,0,22/10/2013,38,7,17,18,6,10,26,4,4,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Low,0
8945,1970,Graduation,Divorced,54137,0,1,16/08/2013,46,171,0,11,0,1,20,2,4,1,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",High,0
1968,1971,Graduation,Widow,45684,1,0,02/12/2013,37,5,1,5,10,0,7,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",High,0
6534,1974,Graduation,Together,47889,1,0,04/01/2014,94,29,0,29,0,5,4,1,2,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",High,0
1048,1972,Master,Married,35641,1,0,14/07/2013,11,63,3,67,8,9,28,2,3,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,51,"(45, 55]",Medium,0
9972,1955,PhD,Together,46015,1,1,13/04/2014,25,38,0,2,0,0,6,1,1,0,3,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Accepted,not complained,Not Accepted,68,"(65, 75]",High,1
4487,1969,Master,Single,39858,1,0,24/01/2013,67,15,20,25,2,7,26,1,2,0,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,54,"(45, 55]",High,0
4988,1948,PhD,Married,34469,1,1,04/05/2014,58,19,6,20,0,5,12,3,1,1,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,75,"(65, 75]",Medium,0
538,1989,Graduation,Single,46107,1,0,10/02/2014,78,31,9,27,16,9,33,1,1,1,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",High,0
5692,1989,Basic,Married,25443,1,0,22/12/2012,82,1,4,3,8,9,7,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Low,0
6383,1971,PhD,Together,32892,1,0,25/05/2014,78,26,0,15,2,1,2,2,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
8700,1986,Basic,Single,14906,0,0,22/12/2012,86,7,7,14,7,16,15,3,2,1,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Low,0
8405,1979,Graduation,Divorced,68274,1,1,30/09/2013,83,135,25,51,23,25,46,2,4,2,5,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",High,0
6515,1977,Graduation,Together,39771,1,0,06/12/2013,92,6,2,18,2,8,14,1,2,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",High,0
7574,1979,PhD,Together,27922,1,0,10/05/2014,80,11,0,13,2,4,11,1,2,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Low,0
6387,1976,PhD,Together,52190,1,1,08/05/2014,39,42,0,17,0,0,18,3,2,1,3,5,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",High,1
5320,1973,Master,Divorced,44051,1,1,29/01/2013,20,79,7,58,6,3,18,4,3,1,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,50,"(45, 55]",High,0
5048,1971,PhD,Single,42767,2,0,11/05/2013,53,20,6,43,19,5,38,1,3,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",High,0
8146,1976,Master,Together,46106,1,1,11/05/2014,84,30,0,8,2,0,14,1,1,1,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",High,0
10031,1976,PhD,Married,16927,1,1,10/02/2013,50,20,2,23,3,1,4,5,3,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
1523,1973,Graduation,Married,59041,1,1,07/05/2014,25,69,2,15,2,2,6,2,2,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",High,0
9665,1957,PhD,Divorced,54237,0,1,27/04/2013,48,267,3,30,4,0,57,4,5,2,5,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,66,"(65, 75]",High,0
3547,1969,Master,Together,41021,1,0,30/12/2012,12,14,7,9,6,16,12,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,54,"(45, 55]",High,0
2456,1975,PhD,Married,40233,0,1,14/10/2013,84,80,4,46,0,17,2,5,2,1,5,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",High,0
7011,1973,Graduation,Married,33471,1,0,12/10/2012,47,43,2,27,0,9,12,3,3,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
2620,1974,PhD,Married,34596,1,0,13/04/2013,48,14,0,2,0,0,7,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,49,"(45, 55]",Medium,0
1734,1968,PhD,Together,40706,2,1,17/01/2013,37,59,0,11,4,2,5,4,3,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",High,0
10995,1988,2n Cycle,Married,15716,1,0,12/11/2012,8,16,5,30,8,7,26,3,3,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,complained,Not Accepted,35,"(25, 35]",Low,0
3308,1952,Graduation,Married,35704,1,1,03/01/2014,54,30,9,12,2,11,30,3,2,0,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,71,"(65, 75]",Medium,0
2166,1960,2n Cycle,Widow,46779,1,1,12/07/2013,55,12,1,3,0,0,7,1,0,1,2,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,63,"(55, 65]",High,0
6634,1979,Master,Divorced,33462,1,0,07/08/2013,78,22,3,18,0,0,11,1,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Medium,0
453,1956,PhD,Widow,35340,1,1,29/06/2014,1,27,0,12,0,1,5,2,2,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,67,"(65, 75]",Medium,0
9850,1972,2n Cycle,Married,24884,1,0,29/11/2012,32,3,6,7,0,0,3,1,0,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",Low,0
1640,1954,Graduation,Divorced,64587,1,1,22/06/2014,49,66,0,16,0,6,20,2,1,1,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,69,"(65, 75]",High,0
5184,1995,Graduation,Single,34824,0,0,26/03/2014,65,4,2,11,2,0,4,1,1,0,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,28,"(25, 35]",Medium,0
11188,1957,Graduation,Together,26091,1,1,25/02/2014,84,15,10,19,8,17,20,3,2,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,66,"(65, 75]",Low,0
5527,1987,Graduation,Together,22434,1,0,13/02/2013,25,4,12,11,3,13,15,2,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,36,"(35, 45]",Low,0
6374,1954,PhD,Married,36930,0,1,17/05/2013,50,223,2,31,0,2,39,5,5,2,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,69,"(65, 75]",Medium,0
8975,1968,Graduation,Married,19514,1,1,26/01/2014,47,14,3,21,2,1,28,4,3,1,2,8,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",Low,1
6119,1963,PhD,Single,36736,1,1,10/05/2013,52,10,0,3,0,0,4,1,1,0,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,60,"(55, 65]",Medium,0
5723,1976,PhD,Together,49187,0,1,11/01/2014,63,81,1,31,2,1,0,1,1,1,5,2,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",High,0
1970,1968,Master,Together,34053,0,1,10/09/2012,14,63,0,21,7,0,12,1,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",Medium,0
5313,1971,Master,Married,38196,1,1,18/04/2014,20,30,0,11,0,0,3,3,2,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
3158,1973,Graduation,Married,32300,1,0,03/01/2013,1,13,3,6,6,5,6,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
4436,1976,Graduation,Single,20180,0,0,20/02/2013,27,18,42,24,15,20,18,1,2,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
5287,1973,Graduation,Married,34961,1,0,19/06/2014,77,45,2,26,4,1,1,3,3,1,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
2445,1974,PhD,Together,28440,1,0,07/07/2013,87,38,1,24,0,0,0,1,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",Low,0
4550,1966,Master,Together,33564,0,1,24/06/2014,51,61,0,3,0,0,7,1,1,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",Medium,0
4240,1978,Graduation,Married,17345,1,0,03/11/2012,79,4,9,16,17,0,12,2,2,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Low,0
3706,1978,Graduation,Single,28647,1,0,21/08/2013,54,19,8,29,0,12,26,1,2,2,2,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,45,"(35, 45]",Low,1
3628,1987,Basic,Single,15038,1,0,29/01/2013,93,4,8,11,19,12,26,2,2,1,2,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,36,"(35, 45]",Low,0
10175,1958,PhD,Divorced,32173,0,1,01/08/2013,0,18,0,2,0,0,2,1,1,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,65,"(55, 65]",Medium,0
5263,1977,2n Cycle,Married,31056,1,0,22/01/2013,99,5,10,13,3,8,16,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Medium,0
10613,1958,PhD,Together,37334,1,1,26/02/2014,44,26,1,16,2,2,15,4,3,0,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,65,"(55, 65]",Medium,0
67,1972,Master,Single,46423,1,1,18/09/2013,6,68,0,16,0,0,8,3,2,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",High,0
6019,1971,PhD,Married,37126,1,0,30/03/2014,9,45,3,9,4,4,7,1,1,2,2,6,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,52,"(45, 55]",Medium,1
6730,1954,Graduation,Married,38998,1,1,03/11/2012,92,34,1,14,0,0,5,3,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,complained,Not Accepted,69,"(65, 75]",Medium,0
6287,1986,Graduation,Together,34728,1,0,30/07/2013,2,14,0,16,0,0,6,1,1,1,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,37,"(35, 45]",Medium,0
5985,1965,Master,Single,33168,0,1,13/10/2012,0,80,1,37,0,1,3,3,2,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",Medium,0
4754,1966,Master,Married,33585,0,1,25/09/2013,91,30,11,33,13,6,29,1,2,0,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",Medium,0
9725,1966,PhD,Together,28764,1,1,05/06/2014,16,8,0,3,0,0,1,1,1,0,2,8,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",Low,1
5740,1970,2n Cycle,Divorced,25959,1,1,14/02/2013,1,4,2,12,7,5,26,2,1,2,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,53,"(45, 55]",Low,0
5731,1983,Master,Married,27100,1,0,05/04/2013,64,12,0,13,2,0,10,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Low,0
3846,1974,Graduation,Married,42557,0,1,29/08/2012,98,192,5,53,0,5,15,4,6,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",High,0
8104,1951,PhD,Married,53312,0,0,09/08/2013,32,241,0,12,0,0,25,1,5,1,5,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,72,"(65, 75]",High,0
2055,1973,PhD,Divorced,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,1,2,5,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,1
4415,1961,Graduation,Married,16860,1,1,12/09/2012,19,10,4,4,3,3,14,3,1,1,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,62,"(55, 65]",Low,0
4817,1956,Graduation,Divorced,22304,0,0,04/08/2012,91,3,2,7,0,4,2,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,67,"(65, 75]",Low,0
10536,1971,PhD,Together,32892,1,0,25/05/2014,78,26,0,15,2,1,2,2,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
9197,1953,Graduation,Married,39722,0,1,24/02/2014,92,32,0,5,2,0,8,2,2,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,70,"(65, 75]",High,0
577,1976,2n Cycle,Together,26907,1,1,20/08/2013,10,9,1,7,0,3,2,2,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
3081,1978,PhD,Married,41014,1,0,22/04/2013,65,7,2,6,2,0,3,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",High,0
247,1971,Graduation,Married,36715,1,0,17/11/2012,16,172,10,125,21,13,16,6,7,2,4,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,52,"(45, 55]",Medium,0
9523,1982,Graduation,Together,40479,1,0,17/08/2013,95,5,0,8,2,0,0,1,0,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,41,"(35, 45]",High,0
10914,1970,Graduation,Single,24163,1,1,12/10/2013,3,4,1,7,2,1,2,2,1,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",Low,0
5577,1983,Graduation,Together,43776,1,0,03/05/2014,77,8,0,9,2,1,3,1,1,0,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",High,0
1833,1974,PhD,Single,39190,1,0,26/04/2014,91,68,8,18,19,8,12,2,2,1,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",Medium,0
9080,1972,PhD,Single,38578,1,1,22/06/2013,2,38,4,22,3,3,3,3,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",Medium,0
6466,1965,PhD,Married,57236,1,1,12/03/2014,22,105,0,9,2,1,4,3,2,1,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,0
1109,1982,Master,Together,27590,1,0,23/04/2013,38,6,0,5,0,0,1,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,41,"(35, 45]",Low,0
1545,1986,Graduation,Married,38508,1,0,02/08/2013,95,120,19,206,25,19,54,6,7,2,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Medium,0
4444,1972,Graduation,Married,30023,1,0,24/03/2014,28,11,0,16,7,6,21,1,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",Medium,0
6271,1952,PhD,Married,50870,0,1,19/06/2014,13,53,0,8,0,0,2,1,2,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,71,"(65, 75]",High,0
10065,1970,2n Cycle,Married,15315,0,0,03/08/2013,27,7,4,13,15,8,17,2,2,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",Low,0
10022,1973,PhD,Single,54466,1,1,09/02/2014,78,12,0,4,0,0,0,1,1,0,2,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",High,0
11010,1984,PhD,Single,16269,1,0,30/08/2013,75,19,3,18,3,1,0,3,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,39,"(35, 45]",Low,0
3885,1983,PhD,Married,33569,1,0,16/10/2013,10,16,2,18,3,0,24,1,1,1,2,8,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,40,"(35, 45]",Medium,1
880,1966,Basic,Together,22634,0,0,16/01/2013,47,2,23,11,8,6,46,1,2,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",Low,0
4713,1979,PhD,Married,31605,1,0,22/11/2012,15,74,0,42,2,1,6,2,2,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Medium,0
5025,1979,Graduation,Single,48526,1,0,24/12/2013,32,23,17,23,43,20,9,1,2,1,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",High,0
2308,1954,Graduation,Married,46734,0,1,18/11/2012,40,110,5,137,26,23,29,2,6,1,5,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,69,"(65, 75]",High,0
1010,1977,Graduation,Together,46931,2,1,24/04/2014,94,41,0,17,3,1,16,2,1,1,3,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",High,0
8977,1985,Basic,Single,16581,0,0,12/01/2013,51,1,3,4,2,3,11,1,0,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,38,"(35, 45]",Low,0
606,1967,Graduation,Single,25930,1,1,10/10/2013,87,6,1,2,2,0,4,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",Low,0
